 ListingID,Link,lat,lng,Bedrooms,Star Rating,Reviews,Price,Occupancy,Revenue,Active Nights,Min Stay,Dynamic Pricing,id
38552179,[ABnB](https://www.airbnb.com/rooms/38552179),16.77518,-99.78285,3,4.29,7,2792,5,51121,19,2,None,638
47181881,[ABnB](https://www.airbnb.com/rooms/47181881),16.77579,-99.78074,3,4.31,13,1499,22,104834,67,2,None,639
35495865,[ABnB](https://www.airbnb.com/rooms/35495865),16.77038,-99.78782,3,4.44,9,2484,7,53783,22,2,None,640
16710883,[ABnB](https://www.airbnb.com/rooms/16710883),16.77048,-99.78781,3,4.81,28,3491,51,593480,153,2,None,641
39025881,[ABnB](https://www.airbnb.com/rooms/39025881),16.77593,-99.77945,3,-Unknown,1,698,4,35958,16,1,Low,642
16595581,[ABnB](https://www.airbnb.com/rooms/16595581),16.77199,-99.77189,3,-NA,0,841,5,10102,13,1,None,643
6544019,[ABnB](https://www.airbnb.com/rooms/6544019),16.77063,-99.78806,3,-NA,0,8008,1,16018,2,2,Low,644
50548117,[ABnB](https://www.airbnb.com/rooms/50548117),16.77118,-99.78784,3,4.5,2,11951,5,111118,10,3,None,645
15870962,[ABnB](https://www.airbnb.com/rooms/15870962),16.76849,-99.78867,3,4.6,46,6386,79,1913500,288,2,Moderate,646
40819513,[ABnB](https://www.airbnb.com/rooms/40819513),16.77034,-99.78846,3,4.62,37,5174,49,1212384,180,3,Low,647
41960856,[ABnB](https://www.airbnb.com/rooms/41960856),16.77096,-99.77088,3,-NA,0,2525,1,11603,5,3,None,648
25422989,[ABnB](https://www.airbnb.com/rooms/25422989),16.75973,-99.77483,3,4.86,22,1991,6,47622,22,2,None,649
14424095,[ABnB](https://www.airbnb.com/rooms/14424095),16.75936,-99.77551,3,5.0,8,2299,23,218356,85,2,Low,650
17432968,[ABnB](https://www.airbnb.com/rooms/17432968),16.77655,-99.781,3,4.83,156,2895,42,200348,153,1,None,651
45122974,[ABnB](https://www.airbnb.com/rooms/45122974),16.77094,-99.78847,3,-Unknown,1,4538,59,774584,176,3,None,652
14040012,[ABnB](https://www.airbnb.com/rooms/14040012),16.77086,-99.78857,3,4.5,36,4476,61,984869,221,2,None,653
14371274,[ABnB](https://www.airbnb.com/rooms/14371274),16.7592,-99.77534,3,5.0,1,2649,16,162581,57,2,None,654
33453337,[ABnB](https://www.airbnb.com/rooms/33453337),16.77132,-99.78843,3,4.71,7,5975,77,886884,149,5,Low,655
32363835,[ABnB](https://www.airbnb.com/rooms/32363835),16.77671,-99.78096,3,4.27,11,1786,6,39566,21,1,None,656
39344525,[ABnB](https://www.airbnb.com/rooms/39344525),16.77184,-99.77092,3,5.0,4,390,6,8563,21,2,None,657
51581799,[ABnB](https://www.airbnb.com/rooms/51581799),16.77691,-99.77902,3,-Unknown,2,1704,8,14190,10,1,Low,658
47182057,[ABnB](https://www.airbnb.com/rooms/47182057),16.77691,-99.78062,3,-NA,0,3491,0,3573,1,2,None,659
31170283,[ABnB](https://www.airbnb.com/rooms/31170283),16.77234,-99.78821,3,4.5,4,2608,13,172330,49,4,Low,660
36227568,[ABnB](https://www.airbnb.com/rooms/36227568),16.77697,-99.7779,3,4.0,3,2484,47,349122,170,2,None,661
31240444,[ABnB](https://www.airbnb.com/rooms/31240444),16.77276,-99.78807,3,4.91,47,5441,61,1198748,223,2,None,662
15917233,[ABnB](https://www.airbnb.com/rooms/15917233),16.77732,-99.77932,3,4.95,200,1416,75,391594,273,1,Low,663
45092000,[ABnB](https://www.airbnb.com/rooms/45092000),16.77076,-99.78926,3,-Unknown,2,4538,58,779862,175,3,None,664
48980259,[ABnB](https://www.airbnb.com/rooms/48980259),16.77727,-99.78076,3,-NA,0,1930,1,6325,4,1,Low,665
36603983,[ABnB](https://www.airbnb.com/rooms/36603983),16.77735,-99.77933,3,-NA,0,2936,0,0,0,3,None,666
40752497,[ABnB](https://www.airbnb.com/rooms/40752497),16.77737,-99.78131,3,4.64,22,1540,27,161703,100,2,Moderate,667
33334799,[ABnB](https://www.airbnb.com/rooms/33334799),16.77752,-99.78095,3,4.0,6,1991,7,63250,27,1,None,668
10886848,[ABnB](https://www.airbnb.com/rooms/10886848),16.75853,-99.77442,3,5.0,14,2772,22,189338,79,1,None,669
31849980,[ABnB](https://www.airbnb.com/rooms/31849980),16.7718,-99.78934,3,5.0,4,4682,17,329872,62,2,Low,670
41484770,[ABnB](https://www.airbnb.com/rooms/41484770),16.77769,-99.77783,3,4.78,23,1704,39,267056,143,2,Moderate,671
17925883,[ABnB](https://www.airbnb.com/rooms/17925883),16.77778,-99.77848,3,4.39,18,1416,21,140675,76,2,Low,672
13815286,[ABnB](https://www.airbnb.com/rooms/13815286),16.77147,-99.78956,3,4.96,68,3675,61,702003,161,2,Low,673
46874575,[ABnB](https://www.airbnb.com/rooms/46874575),16.76741,-99.76877,3,5.0,4,2382,36,244382,109,1,None,674
36355276,[ABnB](https://www.airbnb.com/rooms/36355276),16.77134,-99.78977,3,4.93,55,4394,72,1210478,261,2,Low,675
46726747,[ABnB](https://www.airbnb.com/rooms/46726747),16.77799,-99.77936,3,5.0,19,2197,28,173267,85,1,None,676
41084970,[ABnB](https://www.airbnb.com/rooms/41084970),16.77798,-99.78049,3,-Unknown,1,2833,1,14580,5,5,None,677
52365544,[ABnB](https://www.airbnb.com/rooms/52365544),16.77187,-99.78960000000001,3,-NA,0,4476,23,68137,16,2,Low,678
45206438,[ABnB](https://www.airbnb.com/rooms/45206438),16.77805,-99.77871,3,5.0,5,1437,9,58177,32,2,None,679
31858141,[ABnB](https://www.airbnb.com/rooms/31858141),16.77814,-99.78068,3,5.0,3,4476,4,78348,14,2,None,680
22967280,[ABnB](https://www.airbnb.com/rooms/22967280),16.77821,-99.77987,3,4.75,69,1396,75,341902,274,3,None,681
22080145,[ABnB](https://www.airbnb.com/rooms/22080145),16.77818,-99.77816,3,5.0,13,3080,18,207595,67,2,None,682
21295756,[ABnB](https://www.airbnb.com/rooms/21295756),16.75879,-99.77302,3,4.58,13,1991,2,26717,9,2,None,683
52468915,[ABnB](https://www.airbnb.com/rooms/52468915),16.77317,-99.78917,3,-NA,0,3737,0,3717,1,2,Moderate,684
38483779,[ABnB](https://www.airbnb.com/rooms/38483779),16.77831,-99.7786,3,4.83,6,2505,5,65755,18,2,None,685
1503155,[ABnB](https://www.airbnb.com/rooms/1503155),16.77841,-99.77976,3,4.84,69,1293,17,104818,61,1,None,686
23560155,[ABnB](https://www.airbnb.com/rooms/23560155),16.77834,-99.78124,3,4.6,57,1581,38,197807,137,1,Moderate,687
39919601,[ABnB](https://www.airbnb.com/rooms/39919601),16.77856,-99.78027,3,4.75,4,2587,60,561732,218,2,None,688
35808736,[ABnB](https://www.airbnb.com/rooms/35808736),16.77862,-99.77983,3,4.75,4,1889,15,99187,53,2,None,689
16947984,[ABnB](https://www.airbnb.com/rooms/16947984),16.77583,-99.78729,3,4.63,64,1601,37,143721,76,2,None,690
48806022,[ABnB](https://www.airbnb.com/rooms/48806022),16.77874,-99.77886,3,5.0,3,2484,19,123604,50,2,None,691
50618206,[ABnB](https://www.airbnb.com/rooms/50618206),16.76834,-99.76786,3,-NA,0,2792,0,2875,1,2,Low,692
30891671,[ABnB](https://www.airbnb.com/rooms/30891671),16.77843,-99.78255,3,4.95,102,2484,81,704561,296,2,Low,693
21799689,[ABnB](https://www.airbnb.com/rooms/21799689),16.77882,-99.77932,3,4.85,46,2649,20,181658,72,1,Low,694
46056618,[ABnB](https://www.airbnb.com/rooms/46056618),16.77882,-99.7791,3,4.8,5,1396,34,240125,124,1,None,695
21528941,[ABnB](https://www.airbnb.com/rooms/21528941),16.77645,-99.78717,3,-NA,0,4476,13,236735,49,2,None,696
40490377,[ABnB](https://www.airbnb.com/rooms/40490377),16.77303,-99.79028,3,-Unknown,1,4476,0,0,0,1,None,697
50306703,[ABnB](https://www.airbnb.com/rooms/50306703),16.77297,-99.79032,3,-NA,0,7967,25,358676,44,4,None,698
30045373,[ABnB](https://www.airbnb.com/rooms/30045373),16.77833,-99.78416,3,4.81,136,2382,76,632627,277,2,High,699
36444714,[ABnB](https://www.airbnb.com/rooms/36444714),16.77919,-99.77909,3,4.88,42,2382,50,432380,183,2,Low,700
24012100,[ABnB](https://www.airbnb.com/rooms/24012100),16.77924,-99.78093,3,4.83,104,1273,37,200305,135,1,Moderate,701
34650343,[ABnB](https://www.airbnb.com/rooms/34650343),16.77929,-99.77857,3,5.0,9,2484,32,230537,117,2,None,702
46725767,[ABnB](https://www.airbnb.com/rooms/46725767),16.7685,-99.76724,3,5.0,4,2382,39,260590,117,3,Low,703
27880924,[ABnB](https://www.airbnb.com/rooms/27880924),16.77923,-99.78192,3,4.75,5,2484,35,103395,77,5,None,704
46277514,[ABnB](https://www.airbnb.com/rooms/46277514),16.77574,-99.77056,3,2.0,3,1252,1,3758,3,1,None,705
51695276,[ABnB](https://www.airbnb.com/rooms/51695276),16.77302,-99.79066,3,5.0,4,4579,46,167119,44,2,Low,706
41559037,[ABnB](https://www.airbnb.com/rooms/41559037),16.779420000000002,-99.77824,3,4.89,38,1930,34,219645,124,2,Low,707
25084017,[ABnB](https://www.airbnb.com/rooms/25084017),16.77949,-99.77929,3,4.81,32,2341,39,348624,142,2,None,708
32469073,[ABnB](https://www.airbnb.com/rooms/32469073),16.75932,-99.77042,3,4.89,46,2587,50,462543,182,2,Low,709
30712900,[ABnB](https://www.airbnb.com/rooms/30712900),16.77912,-99.78286,3,4.93,120,1991,62,422870,226,2,None,710
50148961,[ABnB](https://www.airbnb.com/rooms/50148961),16.7679,-99.76704,3,-Unknown,2,2484,35,152457,61,2,None,711
21926756,[ABnB](https://www.airbnb.com/rooms/21926756),16.77165,-99.7914,3,4.88,16,3491,33,450012,116,3,Low,712
22718753,[ABnB](https://www.airbnb.com/rooms/22718753),16.7785,-99.78478,3,-Unknown,1,2484,38,371777,138,2,None,713
35129481,[ABnB](https://www.airbnb.com/rooms/35129481),16.77968,-99.78013,3,5.0,23,2484,83,95635,43,2,None,714
47472902,[ABnB](https://www.airbnb.com/rooms/47472902),16.77001,-99.76713,3,4.8,5,2998,11,76751,33,2,None,715
24056616,[ABnB](https://www.airbnb.com/rooms/24056616),16.77965,-99.77828,3,4.45,20,1499,11,93643,41,2,None,716
10545811,[ABnB](https://www.airbnb.com/rooms/10545811),16.77374,-99.79059,3,4.66,81,5113,70,1318841,256,3,None,717
48352530,[ABnB](https://www.airbnb.com/rooms/48352530),16.77947,-99.78246,3,5.0,5,3491,13,113710,33,1,Low,718
18036856,[ABnB](https://www.airbnb.com/rooms/18036856),16.77643,-99.78842,3,-Unknown,2,5133,12,163916,35,1,None,719
26786944,[ABnB](https://www.airbnb.com/rooms/26786944),16.77327,-99.79097,3,4.92,12,6468,25,587242,91,1,None,720
48094349,[ABnB](https://www.airbnb.com/rooms/48094349),16.76892,-99.76679,3,5.0,7,2341,37,247369,112,2,Low,721
51433177,[ABnB](https://www.airbnb.com/rooms/51433177),16.76818,-99.7667,3,4.0,1,2484,41,116059,49,2,None,722
49778041,[ABnB](https://www.airbnb.com/rooms/49778041),16.757233,-99.77243,3,4.75,4,4168,56,386633,121,2,None,723
49438637,[ABnB](https://www.airbnb.com/rooms/49438637),16.77946,-99.78305,3,-Unknown,1,6468,11,154380,25,2,None,724
51672354,[ABnB](https://www.airbnb.com/rooms/51672354),16.76778,-99.76654,3,-NA,0,2135,0,3573,1,1,None,725
13533306,[ABnB](https://www.airbnb.com/rooms/13533306),16.77999,-99.78086,3,5.0,18,1786,8,63866,28,2,None,726
22788025,[ABnB](https://www.airbnb.com/rooms/22788025),16.75924,-99.7697,3,4.94,86,2484,54,427871,198,2,Low,727
48352200,[ABnB](https://www.airbnb.com/rooms/48352200),16.76707,-99.76642,3,-NA,0,4476,1,10987,3,3,None,728
24232270,[ABnB](https://www.airbnb.com/rooms/24232270),16.77416,-99.79082,3,5.0,1,4990,0,0,0,3,None,729
41553083,[ABnB](https://www.airbnb.com/rooms/41553083),16.77045,-99.79245,3,5.0,42,4107,89,1318105,325,3,Low,730
35649372,[ABnB](https://www.airbnb.com/rooms/35649372),16.780178,-99.778389,3,4.95,59,2731,79,729897,287,2,None,731
23270647,[ABnB](https://www.airbnb.com/rooms/23270647),16.77888,-99.78555,3,4.65,67,1848,70,511523,257,2,Low,732
28468883,[ABnB](https://www.airbnb.com/rooms/28468883),16.78026,-99.78008,3,-NA,0,2998,0,0,0,3,None,733
28078537,[ABnB](https://www.airbnb.com/rooms/28078537),16.7803,-99.77973,3,4.89,44,2135,34,298308,125,3,None,734
49402340,[ABnB](https://www.airbnb.com/rooms/49402340),16.76991,-99.76645,3,5.0,2,4476,43,290095,98,2,Low,735
51521121,[ABnB](https://www.airbnb.com/rooms/51521121),16.76939,-99.76628,3,-NA,0,2484,2,7660,3,1,None,736
41029760,[ABnB](https://www.airbnb.com/rooms/41029760),16.76803,-99.76614000000001,3,-NA,0,75530,0,0,0,5,None,737
27811912,[ABnB](https://www.airbnb.com/rooms/27811912),16.75876,-99.76959,3,4.63,9,2690,17,198436,61,1,None,738
51386895,[ABnB](https://www.airbnb.com/rooms/51386895),16.77953,-99.78475,3,-NA,0,1601,0,1643,1,2,None,739
27174949,[ABnB](https://www.airbnb.com/rooms/27174949),16.77682,-99.78906,3,4.89,10,3100,29,288764,105,2,None,740
15340301,[ABnB](https://www.airbnb.com/rooms/15340301),16.75976,-99.76867,3,4.5,2,2998,1,15607,5,2,None,741
38758093,[ABnB](https://www.airbnb.com/rooms/38758093),16.75859,-99.76969,3,4.95,19,2443,28,290169,104,2,None,742
51294163,[ABnB](https://www.airbnb.com/rooms/51294163),16.76828,-99.76594,3,-NA,0,3018,14,29058,11,2,Low,743
38294584,[ABnB](https://www.airbnb.com/rooms/38294584),16.77436,-99.79125,3,4.67,4,5380,17,343905,63,3,None,744
23666960,[ABnB](https://www.airbnb.com/rooms/23666960),16.77301,-99.79205,3,4.78,114,2772,66,658053,240,2,Low,745
26815232,[ABnB](https://www.airbnb.com/rooms/26815232),16.77416,-99.79149,3,-Unknown,2,9980,0,0,0,2,None,746
24864904,[ABnB](https://www.airbnb.com/rooms/24864904),16.77355,-99.79185,3,4.83,36,5975,40,857407,145,1,None,747
22047499,[ABnB](https://www.airbnb.com/rooms/22047499),16.77458,-99.79128,3,4.76,37,3347,35,416858,128,2,Low,748
29360876,[ABnB](https://www.airbnb.com/rooms/29360876),16.78077,-99.77879,3,4.5,2,2299,9,68014,33,2,None,749
39252682,[ABnB](https://www.airbnb.com/rooms/39252682),16.78076,-99.77832,3,4.83,24,1991,23,129102,66,2,None,750
42039417,[ABnB](https://www.airbnb.com/rooms/42039417),16.774540000000002,-99.76774,3,5.0,3,883,11,62839,37,2,None,751
40560701,[ABnB](https://www.airbnb.com/rooms/40560701),16.78084,-99.77807,3,5.0,4,2484,10,104673,37,1,None,752
48955444,[ABnB](https://www.airbnb.com/rooms/48955444),16.78067,-99.78243,3,-NA,0,1991,39,157163,99,2,Low,753
27870892,[ABnB](https://www.airbnb.com/rooms/27870892),16.77368,-99.79208,3,5.0,7,9466,47,160129,18,3,None,754
46821376,[ABnB](https://www.airbnb.com/rooms/46821376),16.78077,-99.78228,3,-NA,0,2977,68,436752,197,2,Low,755
19576283,[ABnB](https://www.airbnb.com/rooms/19576283),16.78106,-99.77911,3,4.89,9,2895,0,0,0,3,None,756
47815048,[ABnB](https://www.airbnb.com/rooms/47815048),16.75747,-99.77007,3,-Unknown,2,1991,15,93265,45,4,Low,757
51943889,[ABnB](https://www.airbnb.com/rooms/51943889),16.77958,-99.78615,3,-NA,0,1499,5,9816,6,2,Low,758
48105267,[ABnB](https://www.airbnb.com/rooms/48105267),16.77503,-99.79146,3,4.78,9,4990,39,378484,83,2,Low,759
18078619,[ABnB](https://www.airbnb.com/rooms/18078619),16.77975,-99.78591,3,4.71,8,3183,79,918377,287,1,None,760
50068431,[ABnB](https://www.airbnb.com/rooms/50068431),16.75763,-99.76976,3,5.0,4,2197,70,224878,121,1,Low,761
48916988,[ABnB](https://www.airbnb.com/rooms/48916988),16.77045,-99.76566,3,4.67,18,1334,23,84710,60,2,None,762
35463952,[ABnB](https://www.airbnb.com/rooms/35463952),16.77471,-99.79175,3,4.83,24,5092,41,901958,151,3,None,763
47071826,[ABnB](https://www.airbnb.com/rooms/47071826),16.77352,-99.79253,3,-NA,0,15093,0,14190,1,7,None,764
50916550,[ABnB](https://www.airbnb.com/rooms/50916550),16.75679,-99.77057,3,5.0,7,2998,32,105635,39,2,Low,765
46546776,[ABnB](https://www.airbnb.com/rooms/46546776),16.77376,-99.79246,3,4.4,10,1991,12,75432,36,2,None,766
29032694,[ABnB](https://www.airbnb.com/rooms/29032694),16.75897,-99.76824,3,4.88,67,2197,67,546269,244,3,None,767
46417029,[ABnB](https://www.airbnb.com/rooms/46417029),16.75928,-99.76799,3,4.95,19,1991,29,180748,89,1,None,768
47092999,[ABnB](https://www.airbnb.com/rooms/47092999),16.77299,-99.79291,3,-NA,0,19447,1,66720,4,7,None,769
36630279,[ABnB](https://www.airbnb.com/rooms/36630279),16.76764,-99.77976,4,4.9,21,739,64,1198058,141,2,Low,770
18025779,[ABnB](https://www.airbnb.com/rooms/18025779),16.7679,-99.77949,4,4.8,35,6920,21,513850,78,2,None,771
36395159,[ABnB](https://www.airbnb.com/rooms/36395159),16.76759,-99.77902,4,4.83,40,5298,65,1315565,239,2,Low,772
33101767,[ABnB](https://www.airbnb.com/rooms/33101767),16.76822,-99.77954,4,4.5,26,8481,38,1500556,139,2,Low,773
25211090,[ABnB](https://www.airbnb.com/rooms/25211090),16.76799,-99.779,4,-Unknown,1,9959,11,409029,41,1,None,774
22742232,[ABnB](https://www.airbnb.com/rooms/22742232),16.76672,-99.77967,4,4.95,104,6468,65,1341245,236,2,Moderate,775
46262206,[ABnB](https://www.airbnb.com/rooms/46262206),16.7683,-99.77914,4,3.67,3,5257,7,133934,21,3,Moderate,776
45928581,[ABnB](https://www.airbnb.com/rooms/45928581),16.76763,-99.77863,4,-Unknown,1,10473,4,131325,16,3,None,777
47489547,[ABnB](https://www.airbnb.com/rooms/47489547),16.76728,-99.77865,4,4.14,7,5483,26,503598,77,3,None,778
48629326,[ABnB](https://www.airbnb.com/rooms/48629326),16.76688,-99.77887,4,5.0,2,5483,33,297800,52,3,Low,779
18717237,[ABnB](https://www.airbnb.com/rooms/18717237),16.76759,-99.77861,4,4.67,14,6982,15,413095,54,1,None,780
46195757,[ABnB](https://www.airbnb.com/rooms/46195757),16.76824,-99.77878,4,4.5,6,9015,70,1728794,209,7,None,781
52208006,[ABnB](https://www.airbnb.com/rooms/52208006),16.76651,-99.77917,4,-NA,0,4887,20,112618,18,1,Low,782
16928638,[ABnB](https://www.airbnb.com/rooms/16928638),16.76864,-99.77971,4,4.79,70,5667,41,1146546,149,2,Moderate,783
47175656,[ABnB](https://www.airbnb.com/rooms/47175656),16.76829,-99.78053,4,-NA,0,4291,0,0,0,3,None,784
47710376,[ABnB](https://www.airbnb.com/rooms/47710376),16.76768,-99.77836,4,-Unknown,2,6982,35,789842,105,2,Low,785
46134998,[ABnB](https://www.airbnb.com/rooms/46134998),16.76666,-99.78051,4,-NA,0,4476,21,298500,63,2,Low,786
46254482,[ABnB](https://www.airbnb.com/rooms/46254482),16.76868,-99.77908,4,5.0,7,7064,57,1357345,170,2,None,787
28504165,[ABnB](https://www.airbnb.com/rooms/28504165),16.76618,-99.77926,4,-NA,0,6982,36,1057771,130,2,None,788
43911956,[ABnB](https://www.airbnb.com/rooms/43911956),16.76676,-99.78081,4,-Unknown,2,5483,5,175559,18,3,None,789
46823707,[ABnB](https://www.airbnb.com/rooms/46823707),16.7689,-99.77928,4,4.43,7,4866,37,762756,112,3,None,790
51490254,[ABnB](https://www.airbnb.com/rooms/51490254),16.76619,-99.78048,4,5.0,3,5277,39,261029,48,2,None,791
37814240,[ABnB](https://www.airbnb.com/rooms/37814240),16.76884,-99.78055,4,4.98,46,6283,53,1272319,192,1,None,792
17624755,[ABnB](https://www.airbnb.com/rooms/17624755),16.76914,-99.77903,4,4.97,32,6468,24,577397,87,1,None,793
30797749,[ABnB](https://www.airbnb.com/rooms/30797749),16.76912,-99.77867,4,4.64,14,15956,28,1468402,104,3,Low,794
25341445,[ABnB](https://www.airbnb.com/rooms/25341445),16.76858,-99.77801,4,5.0,27,7516,62,2030134,225,3,Low,795
39394075,[ABnB](https://www.airbnb.com/rooms/39394075),16.7678,-99.77768,4,4.56,16,5975,68,1690618,248,2,Moderate,796
42647672,[ABnB](https://www.airbnb.com/rooms/42647672),16.76909,-99.77853,4,-NA,0,5975,18,59533,13,3,Moderate,797
40006942,[ABnB](https://www.airbnb.com/rooms/40006942),16.76807,-99.77756,4,4.6,15,3244,66,1468669,241,2,None,798
20034184,[ABnB](https://www.airbnb.com/rooms/20034184),16.76968,-99.7793,4,4.65,20,4476,48,677403,175,3,None,799
52337512,[ABnB](https://www.airbnb.com/rooms/52337512),16.76957,-99.77865,4,-NA,0,7474,0,307213,2,3,None,800
41999587,[ABnB](https://www.airbnb.com/rooms/41999587),16.76953,-99.77842,4,4.94,16,5955,43,998624,157,2,Low,801
49157083,[ABnB](https://www.airbnb.com/rooms/49157083),16.76631,-99.78164,4,-NA,0,6078,48,755876,118,2,None,802
7201270,[ABnB](https://www.airbnb.com/rooms/7201270),16.76878,-99.77708,4,4.94,34,5483,40,893116,147,3,Low,803
47119457,[ABnB](https://www.airbnb.com/rooms/47119457),16.76672,-99.78237,4,4.55,20,4599,36,499899,109,3,Low,804
26201549,[ABnB](https://www.airbnb.com/rooms/26201549),16.76532,-99.7814,4,-NA,0,6468,27,849293,100,2,None,805
51769248,[ABnB](https://www.airbnb.com/rooms/51769248),16.76924,-99.77726,4,-NA,0,6982,13,93601,13,2,None,806
47385836,[ABnB](https://www.airbnb.com/rooms/47385836),16.76927,-99.77712,4,5.0,4,7967,48,977620,144,2,None,807
47491033,[ABnB](https://www.airbnb.com/rooms/47491033),16.77059,-99.77986,4,4.57,7,2998,50,561248,149,2,None,808
52354188,[ABnB](https://www.airbnb.com/rooms/52354188),16.7703,-99.78134,4,-NA,0,3983,20,65119,14,1,Moderate,809
19132658,[ABnB](https://www.airbnb.com/rooms/19132658),16.76422,-99.77887,4,5.0,7,4476,5,107217,19,2,None,810
17961873,[ABnB](https://www.airbnb.com/rooms/17961873),16.7708,-99.77837,4,4.85,96,5072,44,843009,161,2,Moderate,811
45582471,[ABnB](https://www.airbnb.com/rooms/45582471),16.76452,-99.78151,4,5.0,1,8974,8,169645,9,2,None,812
47567462,[ABnB](https://www.airbnb.com/rooms/47567462),16.76452,-99.78193,4,5.0,1,7967,43,857363,109,2,None,813
21384029,[ABnB](https://www.airbnb.com/rooms/21384029),16.77128,-99.7795,4,-Unknown,1,13943,0,0,0,3,None,814
39023439,[ABnB](https://www.airbnb.com/rooms/39023439),16.76864,-99.78358,4,5.0,7,9959,67,2593837,245,2,None,815
6645854,[ABnB](https://www.airbnb.com/rooms/6645854),16.77148,-99.77856,4,4.92,39,6509,29,646668,106,2,Low,816
50157496,[ABnB](https://www.airbnb.com/rooms/50157496),16.7635,-99.78052,4,-NA,0,6489,13,91404,13,2,None,817
28562530,[ABnB](https://www.airbnb.com/rooms/28562530),16.76385,-99.78154,4,4.27,11,6982,56,1457497,206,1,Low,818
49817970,[ABnB](https://www.airbnb.com/rooms/49817970),16.76522,-99.78324,4,5.0,8,5770,50,592914,106,2,None,819
40331174,[ABnB](https://www.airbnb.com/rooms/40331174),16.771630000000002,-99.78058,4,-NA,0,13943,0,0,0,3,None,820
29782980,[ABnB](https://www.airbnb.com/rooms/29782980),16.76662,-99.78415,4,4.83,88,5975,84,1497583,307,3,Moderate,821
47079393,[ABnB](https://www.airbnb.com/rooms/47079393),16.77053,-99.78306,4,5.0,4,4620,17,433493,53,2,None,822
38978975,[ABnB](https://www.airbnb.com/rooms/38978975),16.76713,-99.78477,4,4.0,4,7372,63,1956247,230,2,Low,823
36804620,[ABnB](https://www.airbnb.com/rooms/36804620),16.76696,-99.78497,4,3.71,7,5174,22,556760,79,1,None,824
32991108,[ABnB](https://www.airbnb.com/rooms/32991108),16.76351,-99.78319,4,4.75,8,6468,33,1047770,120,2,None,825
51575106,[ABnB](https://www.airbnb.com/rooms/51575106),16.76658,-99.78513,4,-Unknown,1,6489,27,207595,33,3,None,826
44306515,[ABnB](https://www.airbnb.com/rooms/44306515),16.76242,-99.78146,4,4.5,2,6468,38,996718,140,2,None,827
45282759,[ABnB](https://www.airbnb.com/rooms/45282759),16.76274,-99.78226,4,4.65,23,3655,69,1076600,253,3,Low,828
43363308,[ABnB](https://www.airbnb.com/rooms/43363308),16.77017,-99.78478,4,4.7,10,8974,93,2133548,340,2,None,829
27932335,[ABnB](https://www.airbnb.com/rooms/27932335),16.76816,-99.78557,4,-Unknown,2,17948,5,389972,17,5,None,830
45652661,[ABnB](https://www.airbnb.com/rooms/45652661),16.77199,-99.78374,4,-NA,0,7474,5,138739,18,4,None,831
37714176,[ABnB](https://www.airbnb.com/rooms/37714176),16.76145,-99.77736,4,-Unknown,2,6489,33,745851,111,1,None,832
29182269,[ABnB](https://www.airbnb.com/rooms/29182269),16.77042,-99.78568,4,4.86,7,11458,21,809417,77,2,None,833
10678397,[ABnB](https://www.airbnb.com/rooms/10678397),16.77022,-99.78591,4,4.75,83,4312,59,859088,215,2,None,834
34711912,[ABnB](https://www.airbnb.com/rooms/34711912),16.76107,-99.77795,4,4.97,30,8132,76,2149487,241,3,Low,835
35456570,[ABnB](https://www.airbnb.com/rooms/35456570),16.76089,-99.77805,4,5.0,3,6858,70,1465147,212,2,None,836
39894192,[ABnB](https://www.airbnb.com/rooms/39894192),16.76104,-99.7773,4,4.75,4,8974,59,1875802,215,2,Low,837
48259245,[ABnB](https://www.airbnb.com/rooms/48259245),16.77023,-99.78643,4,5.0,5,3018,35,286497,103,4,Low,838
30735366,[ABnB](https://www.airbnb.com/rooms/30735366),16.7608,-99.77722,4,4.67,6,11972,56,2463785,203,2,None,839
46548209,[ABnB](https://www.airbnb.com/rooms/46548209),16.76114,-99.77628,4,5.0,2,3983,51,680823,152,4,None,840
47452485,[ABnB](https://www.airbnb.com/rooms/47452485),16.760930000000002,-99.77627,4,4.71,7,17948,35,1888661,106,1,Low,841
16723681,[ABnB](https://www.airbnb.com/rooms/16723681),16.76059,-99.77675,4,4.91,58,5483,66,1310983,242,2,Low,842
51891057,[ABnB](https://www.airbnb.com/rooms/51891057),16.77073,-99.78677,4,-NA,0,6982,2,14395,2,2,Low,843
25083098,[ABnB](https://www.airbnb.com/rooms/25083098),16.75974,-99.77819,4,-NA,0,9466,0,0,0,2,None,844
7775273,[ABnB](https://www.airbnb.com/rooms/7775273),16.76768,-99.78789,4,4.82,166,3388,73,1149545,267,3,Moderate,845
13829298,[ABnB](https://www.airbnb.com/rooms/13829298),16.76013,-99.77651,4,4.8,21,8624,11,332532,40,1,None,846
16724079,[ABnB](https://www.airbnb.com/rooms/16724079),16.75988,-99.77692,4,4.63,19,7187,27,585964,98,2,None,847
24554155,[ABnB](https://www.airbnb.com/rooms/24554155),16.77105,-99.78733,4,4.70,10,10986,0,0,0,3,None,848
45640667,[ABnB](https://www.airbnb.com/rooms/45640667),16.77121,-99.77177,4,5.0,3,2382,15,170212,55,2,Low,849
24038793,[ABnB](https://www.airbnb.com/rooms/24038793),16.76841,-99.78844,4,4.59,29,7967,22,648865,80,2,Low,850
51014855,[ABnB](https://www.airbnb.com/rooms/51014855),16.77143,-99.78788,4,5.0,6,3983,33,162950,40,2,Low,851
